"Notes","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Year","Year Code","Month","Month Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","< 1 year","1",34,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","1-4 years","1-4",12,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","5-14 years","5-14",18,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","15-24 years","15-24",49,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","25-34 years","25-34",104,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","35-44 years","35-44",173,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","45-54 years","45-54",591,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","55-64 years","55-64",1295,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","65-74 years","65-74",1908,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","75-84 years","75-84",2985,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","85+ years","85+",4557,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Oct., 2014","2014/10","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","< 1 year","1",28,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","1-4 years","1-4",17,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","5-14 years","5-14",18,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","15-24 years","15-24",49,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","25-34 years","25-34",102,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","35-44 years","35-44",209,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","45-54 years","45-54",550,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","55-64 years","55-64",1307,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","65-74 years","65-74",1917,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","75-84 years","75-84",3081,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","85+ years","85+",4668,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Nov., 2014","2014/11","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","< 1 year","1",42,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","1-4 years","1-4",19,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","5-14 years","5-14",22,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","15-24 years","15-24",59,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","25-34 years","25-34",114,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","35-44 years","35-44",231,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","45-54 years","45-54",661,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","55-64 years","55-64",1435,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","65-74 years","65-74",2355,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","75-84 years","75-84",3828,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","85+ years","85+",6391,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2014","2014","Dec., 2014","2014/12","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","< 1 year","1",38,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","1-4 years","1-4",22,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","5-14 years","5-14",28,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","15-24 years","15-24",74,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","25-34 years","25-34",147,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","35-44 years","35-44",251,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","45-54 years","45-54",774,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","55-64 years","55-64",1713,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","65-74 years","65-74",2866,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","75-84 years","75-84",4953,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","85+ years","85+",8712,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jan., 2015","2015/01","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Feb., 2015","2015/02","< 1 year","1",44,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Feb., 2015","2015/02","1-4 years","1-4",28,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Feb., 2015","2015/02","5-14 years","5-14",37,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Feb., 2015","2015/02","15-24 years","15-24",52,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Feb., 2015","2015/02","25-34 years","25-34",118,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Feb., 2015","2015/02","35-44 years","35-44",225,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Feb., 2015","2015/02","45-54 years","45-54",675,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Feb., 2015","2015/02","55-64 years","55-64",1461,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Feb., 2015","2015/02","65-74 years","65-74",2245,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Feb., 2015","2015/02","75-84 years","75-84",3935,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Feb., 2015","2015/02","85+ years","85+",6566,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","< 1 year","1",32,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","1-4 years","1-4",21,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","5-14 years","5-14",18,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","15-24 years","15-24",62,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","25-34 years","25-34",125,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","35-44 years","35-44",234,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","45-54 years","45-54",661,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","55-64 years","55-64",1545,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","65-74 years","65-74",2422,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","75-84 years","75-84",3874,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Mar., 2015","2015/03","85+ years","85+",6398,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","< 1 year","1",35,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","1-4 years","1-4",20,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","5-14 years","5-14",13,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","15-24 years","15-24",49,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","25-34 years","25-34",108,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","35-44 years","35-44",209,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","45-54 years","45-54",607,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","55-64 years","55-64",1357,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","65-74 years","65-74",2257,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","75-84 years","75-84",3446,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","85+ years","85+",5483,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Apr., 2015","2015/04","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","< 1 year","1",34,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","1-4 years","1-4",15,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","5-14 years","5-14",19,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","15-24 years","15-24",50,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","25-34 years","25-34",125,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","35-44 years","35-44",198,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","45-54 years","45-54",551,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","55-64 years","55-64",1264,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","65-74 years","65-74",2060,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","75-84 years","75-84",3067,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","May, 2015","2015/05","85+ years","85+",5037,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jun., 2015","2015/06","< 1 year","1",25,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jun., 2015","2015/06","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jun., 2015","2015/06","5-14 years","5-14",17,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jun., 2015","2015/06","15-24 years","15-24",49,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jun., 2015","2015/06","25-34 years","25-34",107,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jun., 2015","2015/06","35-44 years","35-44",185,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jun., 2015","2015/06","45-54 years","45-54",522,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jun., 2015","2015/06","55-64 years","55-64",1201,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jun., 2015","2015/06","65-74 years","65-74",1968,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jun., 2015","2015/06","75-84 years","75-84",2809,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jun., 2015","2015/06","85+ years","85+",4434,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","< 1 year","1",17,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","5-14 years","5-14",13,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","15-24 years","15-24",37,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","25-34 years","25-34",102,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","35-44 years","35-44",180,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","45-54 years","45-54",504,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","55-64 years","55-64",1168,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","65-74 years","65-74",1925,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","75-84 years","75-84",2830,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Jul., 2015","2015/07","85+ years","85+",4398,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","< 1 year","1",22,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","15-24 years","15-24",43,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","25-34 years","25-34",96,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","35-44 years","35-44",166,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","45-54 years","45-54",503,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","55-64 years","55-64",1152,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","65-74 years","65-74",1861,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","75-84 years","75-84",2763,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","85+ years","85+",4201,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Aug., 2015","2015/08","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Sep., 2015","2015/09","< 1 year","1",31,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Sep., 2015","2015/09","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Sep., 2015","2015/09","5-14 years","5-14",13,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Sep., 2015","2015/09","15-24 years","15-24",48,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Sep., 2015","2015/09","25-34 years","25-34",97,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Sep., 2015","2015/09","35-44 years","35-44",199,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Sep., 2015","2015/09","45-54 years","45-54",496,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Sep., 2015","2015/09","55-64 years","55-64",1164,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Sep., 2015","2015/09","65-74 years","65-74",1904,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Sep., 2015","2015/09","75-84 years","75-84",2679,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Sep., 2015","2015/09","85+ years","85+",4137,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Sep., 2015","2015/09","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","< 1 year","1",23,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","1-4 years","1-4",17,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","5-14 years","5-14",14,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","15-24 years","15-24",45,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","25-34 years","25-34",96,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","35-44 years","35-44",200,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","45-54 years","45-54",551,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","55-64 years","55-64",1320,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","65-74 years","65-74",2059,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","75-84 years","75-84",2908,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","85+ years","85+",4551,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Oct., 2015","2015/10","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","< 1 year","1",19,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","1-4 years","1-4",21,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","5-14 years","5-14",18,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","15-24 years","15-24",54,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","25-34 years","25-34",128,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","35-44 years","35-44",214,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","45-54 years","45-54",562,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","55-64 years","55-64",1254,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","65-74 years","65-74",2095,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","75-84 years","75-84",3014,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Nov., 2015","2015/11","85+ years","85+",4491,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","< 1 year","1",30,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","1-4 years","1-4",22,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","5-14 years","5-14",11,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","15-24 years","15-24",40,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","25-34 years","25-34",107,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","35-44 years","35-44",195,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","45-54 years","45-54",598,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","55-64 years","55-64",1501,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","65-74 years","65-74",2261,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","75-84 years","75-84",3361,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2015","2015","Dec., 2015","2015/12","85+ years","85+",5048,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","< 1 year","1",47,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","1-4 years","1-4",24,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","5-14 years","5-14",25,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","15-24 years","15-24",44,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","25-34 years","25-34",141,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","35-44 years","35-44",247,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","45-54 years","45-54",612,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","55-64 years","55-64",1673,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","65-74 years","65-74",2610,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","75-84 years","75-84",3863,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","85+ years","85+",6152,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Jan., 2016","2016/01","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","< 1 year","1",39,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","1-4 years","1-4",24,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","5-14 years","5-14",22,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","15-24 years","15-24",62,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","25-34 years","25-34",150,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","35-44 years","35-44",240,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","45-54 years","45-54",639,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","55-64 years","55-64",1559,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","65-74 years","65-74",2402,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","75-84 years","75-84",3460,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Feb., 2016","2016/02","85+ years","85+",5472,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","< 1 year","1",37,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","1-4 years","1-4",22,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","5-14 years","5-14",22,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","15-24 years","15-24",56,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","25-34 years","25-34",156,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","35-44 years","35-44",325,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","45-54 years","45-54",829,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","55-64 years","55-64",1880,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","65-74 years","65-74",2692,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","75-84 years","75-84",3670,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Mar., 2016","2016/03","85+ years","85+",5724,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Apr., 2016","2016/04","< 1 year","1",31,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Apr., 2016","2016/04","1-4 years","1-4",21,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Apr., 2016","2016/04","5-14 years","5-14",20,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Apr., 2016","2016/04","15-24 years","15-24",44,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Apr., 2016","2016/04","25-34 years","25-34",130,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Apr., 2016","2016/04","35-44 years","35-44",251,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Apr., 2016","2016/04","45-54 years","45-54",637,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Apr., 2016","2016/04","55-64 years","55-64",1566,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2016","2016","Apr., 2016","2016/04","65-74 years","65-74",2293,Not Applicable,Not Applicable
